46,眠りの森 [nemuri no mori],3.61,293 ratings,37 reviews,美貌のバレリーナが男を殺したのは、ほんとうに正当防衛だったのか?完璧な踊りを求めて一途にけいこに励む高柳バレエ団のプリマたち。美女たちの世界に迷い込んだ男は死体になっていた。若き敏腕刑事・加賀恭一郎は浅岡未緒に魅かれ、事件の真相に肉迫する。華やかな舞台の裏の哀しいダンサーの悲恋物語。,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360326431l/1995979.jpg,"Keigo Higashino, 東野 圭吾"
47,ผู้พิทักษ์ต้นการบูร,4.10,340 ratings,68 reviews,ผลงานล่าสุดในปี 2020 ของ ฮิงาชิโนะ เคโงะ  ต้นการบูรสุดลึกลับกับผู้คนมากมายที่เข้ามา ต่างอธิษฐานขอพรให้ตนสมหวังในชีวิต แต่ปาฏิหาริย์จะเกิดขึ้นจริงได้หรือไม่ …  นาโออิ เรโตะ ถูกเลิกจ้างอย่างไม่เป็นธรรม จึงขโมยของในที่ทำงานเพื่อแก้แค้น แต่พลาดพลั้งถูกตำรวจจับได้ขณะที่เขากำลังจะถูกดำเนินคดี ทนายคนหนึ่งก็ปรากฏตัวขึ้น และยื่นเงื่อนไขให้เรโตะทำตามคำสั่งของผู้ว่าจ้างตน แลกกับการช่วย      ...more,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1601386805l/55508160._SY475_.jpg,"Keigo Higashino, ฉัตรขวัญ อดิศัย (Translator)"
48,คำสาปยอดนักสืบ,3.58,138 ratings,21 reviews,ความอลวนบังเกิด ... เมื่อคำสาปเสกนักเขียนนิยายให้เป็นนักสืบ  เมื่อนักเขียนนิยายชื่อดังหลงเข้าไปในต่างโลก และกลายเป็นนักสืบที่ชื่อ เทงกะอิจิ ตั้งแต่เมื่อใดไม่รู้  จากนั้นก็เกิดคดีต่างๆ อย่างต่อเนื่อง ใครกันแน่ที่สร้างเมืองนี้ขึ้นมา แล้วคำสาปซึ่งถูกร่ายใส่เมืองนี้คืออะไร จริงหรือที่ว่าคดีฆาตกรรมเหล่านั้นเกิดขึ้นเพราะคำสาป ซ้ำร้ายยังมีคนทิ้งข้อความขู่เขาว่า ‘กลับโลกเดิมไปซะ ไม่งั    ...more,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585402267l/52761234._SX318_.jpg,"Keigo Higashino, ฉัตรขวัญ อดิศัย (Translator)"
49,ความลับใต้ทะเลสาบ,3.72,549 ratings,66 reviews,นามิกิ ชุนซุเกะ เดินทางมาสมทบกับภรรยา มินาโกะ ที่บ้านพักตากอากาศแห่งหนึ่งริมทะเลสาบฮิเมงามิ เพื่อพาโชตะ-ลูกชาย มาเข้าคอร์สติวเข้มสอบเข้าโรงเรียนมัธยมเอกชนมีชื่อ พร้อมกับครอบครัวอื่นอีกสามครอบครัว จู่ ๆ เอริโกะ ชู้รักของชุนซุเกะก็ปรากฏตัวขึ้นด้วยข้ออ้างเรื่องงาน ทั้งที่จริงแล้ว เธอมาสืบเบื้องหลังการจัดกวดวิชาครั้งนี้ ในคืนนั้นเอง เอริโกะถูกฆ่าตาย โดยมินาโกะสารภาพว่าเป็นคนฆ่ ...more,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1243618638l/6505543.jpg,"Keigo Higashino, บัณฑิต ประดิษฐานุวงษ์ (Translator)"
50,假面飯店：假面之夜,3.92,245 ratings,24 reviews,"「假面飯店」系列日本狂賣超過3,000,000冊  長達7年的影視版權爭奪！  2019.1.18日本電影上映，木村拓哉×長澤雅美首度合演、華麗登場！    東野圭吾三大經典必讀長篇系列之一，善意與惡意交疊的最迷幻舞台。  繼「湯川學」、「加賀恭一郎」之後，新HERO「新田浩介（假面系列）」再度回歸。    劇情燒腦、佈線隱密！  謎底與伏筆、惡意與心機，殺人的一幕正在派對中上演。  永遠不要掉以輕心，因為兇手也帶著假面！    「警視廳的各位：  我要提供一個情報。  在霓歐魯姆練馬犯下殺人案的兇手，會在以下的時間地點出現。請逮捕他。  12月31日晚上11點  東京柯迪希亞飯店，跨年晚會會場                                                                                               告密者敬上」     年輕女子                                         ...more",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1558750751l/46008701._SX318_.jpg,"Keigo Higashino, 東野圭吾"
51,希望之線,4.02,137 ratings,26 reviews,This is an alternative cover for - ISBN 13: 9789865706739  「我想起來了，他曾經說，不會放開這條線。」 「線？」 「即使無法見面，只要認為和自己心愛的人之間有一條無形的線連在一起，就可以感受幸福。無論這條線多長，都可以讓人心中有希望。」 「希望喔……」 也許有一天會覺得感謝， 感謝那條很長的線始終沒有斷。  年輕刑警松宮參與偵查一起發生在自由之丘的命案，一名經營咖啡店的中年女性遭到殺害。松宮奉命負責調查死者生前的交友關係，正當他和同事逐一清查死者周邊人物時，卻意外接到了一通私人電話，令松宮心緒不寧。  經過警方逐漸釐清案情，死者的前夫綿貫，以及另一名咖啡店常客因不自然的言行，成為主要調查對象。然而，正當松宮從綿貫等人身上推理出案件的驚人真相時，兇嫌竟主動自首認罪                   ...more,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1620554417l/51136381._SX318_.jpg,"Keigo Higashino, 東野圭吾, 王蘊潔 (Translator)"
52,分身 [Bunshin],3.71,310 ratings,26 reviews,函館市生まれの氏家鞠子は18歳。札幌の大学に通っている。最近、自分にそっくりな女性がテレビ出演していたと聞いた―。小林双葉は東京の女子大生で20歳。アマチュアバンドの歌手だが、なぜか母親からテレビ出演を禁止される。鞠子と双葉、この二人を結ぶものは何か?現代医学の危険な領域を描くサスペンス長篇,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381249430l/1995973.jpg,"Keigo Higashino, 東野 圭吾"
53,予知夢 [Yochimu],3.72,332 ratings,26 reviews,深夜、16歳の少女の部屋に男が侵入し、気がついた母親が猟銃を発砲した。とりおさえられた男は、17年前に少女と結ばれる夢を見たと主張。その証拠は、男が小学四年生の時に書いた作文。果たして偶然か、妄想か…。常識ではありえない事件を、天才物理学者・湯川が解明する、人気連作ミステリー第二弾。,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360320436l/1995972.jpg,"Keigo Higashino, 東野 圭吾"
54,幻夜 上,3.98,60 ratings,1 review,就算與妳共度的每個夜晚都是幻夢， 我願為妳化身為影，至死方休。  是什麼樣的過去，造就了她的魔性？ 是什麼樣的幻影，操弄著他的靈魂？ 一場世紀大地震再次揭開白夜的序幕。 從暴露了人性的那一刻開始，未來已被決定， 剩下的人生只是在空幻的夜裡， 不擇手段，活下去……,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1284826553l/9336463.jpg,"Keigo Higashino, 東野圭吾, 劉姿君 (Translator)"
55,幻夜 上,3.98,60 ratings,1 review,就算與妳共度的每個夜晚都是幻夢， 我願為妳化身為影，至死方休。  是什麼樣的過去，造就了她的魔性？ 是什麼樣的幻影，操弄著他的靈魂？ 一場世紀大地震再次揭開白夜的序幕。 從暴露了人性的那一刻開始，未來已被決定， 剩下的人生只是在空幻的夜裡， 不擇手段，活下去……,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1284826553l/9336463.jpg,"Keigo Higashino, 東野圭吾, 劉姿君 (Translator)"
56,夜明けの街で,3.39,206 ratings,33 reviews,不倫する奴なんて馬鹿だと思っていた。ところが僕はその台詞を自分に対して発しなければならなくなる―。建設会社に勤める渡部は、派遣社員の仲西秋葉と不倫の恋に墜ちた。2人の仲は急速に深まり、渡部は彼女が抱える複雑な事情を知ることになる。15年前、父親の愛人が殺される事件が起こり、秋葉はその容疑者とされているのだ。彼女は真犯人なのか?渡部の心は揺れ動く。まもなく事件は時効を迎えようとしていた…。,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360326867l/9092163.jpg,"Keigo Higashino, 東野 圭吾"
57,ガリレオの苦悩 [Garireo no Kunō],3.84,303 ratings,33 reviews,湯川の頭脳に挑戦してくる犯人たち。科学を殺人の道具に使う人間は許さない―絶対に。,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360325967l/5127679.jpg,"Keigo Higashino, 東野 圭吾"
58,どちらかが彼女を殺した [Dochiraka ga kanojo o koroshita],3.82,309 ratings,47 reviews,最愛の妹が偽装を施され殺害された。愛知県警豊橋署に勤務する兄・和泉康正は独自の“現場検証”の結果、容疑者を二人に絞り込む。一人は妹の親友。もう一人は、かつての恋人。妹の復讐に燃え真犯人に肉迫する兄、その前に立ちはだかる練馬署の加賀刑事。殺したのは男か?女か?究極の「推理」小説。,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381253294l/1995986.jpg,"Keigo Higashino, 東野 圭吾"
59,宿命 [Shukumei],3.75,271 ratings,33 reviews,高校時代の初恋の女性と心ならずも別れなければならなかった男は、苦闘の青春を過ごした後、警察官となった。男の前に10年ぶりに現れたのは学生時代のライバルだった男で、奇しくも初恋の女の夫となっていた。刑事と容疑者、幼なじみの2人が宿命の対決を果すとき、余りにも皮肉で感動的な結末が用意される。,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381249945l/1995982.jpg,"Keigo Higashino, 東野 圭吾"
60,平行世界爱情故事,3.85,355 ratings,40 reviews,เรื่องราวของทากาชิที่หลงรักมายุโกะ หญิงสาวผู้โดยสารรถไฟสายคู่ขนานกับที่เขาขึ้นเป็นประจำ วันหนึ่งเขามีโอกาสรู้จักกับเธอ แต่ในฐานะคนรักของโทโมฮิโกะ เพื่อนสนิท ทว่าเช้าวันหนึ่งเมื่อทากาชิลืมตาตื่นขึ้นเขากลับพบว่ามายุโกะคือคนรักของเขา และโทโมฮิโกะหายตัวไปต่างประเทศ บางเสี้ยงของความทรงจำเตือนทากาชิว่าเกิดเหตุการณ์ผิดปกติขึ้นแล้ว ทากาชิจึงตัดสินใจค้นหา “อดีต” ของเขาว่าอะไรกันแน่ ...more,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1607813341l/56262796._SX318_.jpg,"Keigo Higashino, 东野圭吾"
61,麒麟の翼 [kirin no tsubasa],4.02,375 ratings,63 reviews,私たち、お父さんのこと何も知らない」。胸を刺された男性が日本橋の上で息絶えた。瀕死の状態でそこまで移動した理由を探る加賀恭一郎は、被害者が「七福神巡り」をしていたことを突き止める。家族はその目的に心当たりがない。だが刑事の一言で、ある人物の心に変化が生まれる。父の命懸けの決意とは。,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364850983l/10339938.jpg,"Keigo Higashino, 東野 圭吾"
62,仮面山荘殺人事件 [Kamen sansō satsujin jiken],3.83,347 ratings,44 reviews,八人の男女が集まる山荘に、逃亡中の銀行強盗が侵入した。外部との連絡を断たれた八人は脱出を試みるが、ことごとく失敗に終わる。恐怖と緊張が高まる中、ついに一人が殺される。だが状況から考えて、犯人は強盗たちではありえなかった。七人の男女は互いに疑心暗鬼にかられ、パニックに陥っていった…。,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381255886l/1996014.jpg,"Keigo Higashino, 東野 圭吾"
64,幻夜 上,3.98,60 ratings,1 review,就算與妳共度的每個夜晚都是幻夢， 我願為妳化身為影，至死方休。  是什麼樣的過去，造就了她的魔性？ 是什麼樣的幻影，操弄著他的靈魂？ 一場世紀大地震再次揭開白夜的序幕。 從暴露了人性的那一刻開始，未來已被決定， 剩下的人生只是在空幻的夜裡， 不擇手段，活下去……,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1284826553l/9336463.jpg,"Keigo Higashino, 東野圭吾, 劉姿君 (Translator)"
65,夜明けの街で,3.39,206 ratings,33 reviews,不倫する奴なんて馬鹿だと思っていた。ところが僕はその台詞を自分に対して発しなければならなくなる―。建設会社に勤める渡部は、派遣社員の仲西秋葉と不倫の恋に墜ちた。2人の仲は急速に深まり、渡部は彼女が抱える複雑な事情を知ることになる。15年前、父親の愛人が殺される事件が起こり、秋葉はその容疑者とされているのだ。彼女は真犯人なのか?渡部の心は揺れ動く。まもなく事件は時効を迎えようとしていた…。,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360326867l/9092163.jpg,"Keigo Higashino, 東野 圭吾"
66,ガリレオの苦悩 [Garireo no Kunō],3.84,303 ratings,33 reviews,湯川の頭脳に挑戦してくる犯人たち。科学を殺人の道具に使う人間は許さない―絶対に。,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360325967l/5127679.jpg,"Keigo Higashino, 東野 圭吾"
67,どちらかが彼女を殺した [Dochiraka ga kanojo o koroshita],3.82,309 ratings,47 reviews,最愛の妹が偽装を施され殺害された。愛知県警豊橋署に勤務する兄・和泉康正は独自の“現場検証”の結果、容疑者を二人に絞り込む。一人は妹の親友。もう一人は、かつての恋人。妹の復讐に燃え真犯人に肉迫する兄、その前に立ちはだかる練馬署の加賀刑事。殺したのは男か?女か?究極の「推理」小説。,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381253294l/1995986.jpg,"Keigo Higashino, 東野 圭吾"
68,宿命 [Shukumei],3.75,271 ratings,33 reviews,高校時代の初恋の女性と心ならずも別れなければならなかった男は、苦闘の青春を過ごした後、警察官となった。男の前に10年ぶりに現れたのは学生時代のライバルだった男で、奇しくも初恋の女の夫となっていた。刑事と容疑者、幼なじみの2人が宿命の対決を果すとき、余りにも皮肉で感動的な結末が用意される。,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381249945l/1995982.jpg,"Keigo Higashino, 東野 圭吾"
69,平行世界爱情故事,3.85,355 ratings,40 reviews,เรื่องราวของทากาชิที่หลงรักมายุโกะ หญิงสาวผู้โดยสารรถไฟสายคู่ขนานกับที่เขาขึ้นเป็นประจำ วันหนึ่งเขามีโอกาสรู้จักกับเธอ แต่ในฐานะคนรักของโทโมฮิโกะ เพื่อนสนิท ทว่าเช้าวันหนึ่งเมื่อทากาชิลืมตาตื่นขึ้นเขากลับพบว่ามายุโกะคือคนรักของเขา และโทโมฮิโกะหายตัวไปต่างประเทศ บางเสี้ยงของความทรงจำเตือนทากาชิว่าเกิดเหตุการณ์ผิดปกติขึ้นแล้ว ทากาชิจึงตัดสินใจค้นหา “อดีต” ของเขาว่าอะไรกันแน่ ...more,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1607813341l/56262796._SX318_.jpg,"Keigo Higashino, 东野圭吾"
70,麒麟の翼 [kirin no tsubasa],4.02,375 ratings,63 reviews,私たち、お父さんのこと何も知らない」。胸を刺された男性が日本橋の上で息絶えた。瀕死の状態でそこまで移動した理由を探る加賀恭一郎は、被害者が「七福神巡り」をしていたことを突き止める。家族はその目的に心当たりがない。だが刑事の一言で、ある人物の心に変化が生まれる。父の命懸けの決意とは。,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364850983l/10339938.jpg,"Keigo Higashino, 東野 圭吾"
71,仮面山荘殺人事件 [Kamen sansō satsujin jiken],3.83,347 ratings,44 reviews,八人の男女が集まる山荘に、逃亡中の銀行強盗が侵入した。外部との連絡を断たれた八人は脱出を試みるが、ことごとく失敗に終わる。恐怖と緊張が高まる中、ついに一人が殺される。だが状況から考えて、犯人は強盗たちではありえなかった。七人の男女は互いに疑心暗鬼にかられ、パニックに陥っていった…。,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381255886l/1996014.jpg,"Keigo Higashino, 東野 圭吾"
72,东野圭吾的最后致意,3.32,41 ratings,1 review,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386254262l/19207872.jpg,"Keigo Higashino, 东野圭吾"
73,ดื่มให้แก่ดวงตาของเธอ,3.87,259 ratings,46 reviews,รวม 9 เรื่องสั้นหักมุมที่ดีที่สุดหลากหลายสีสัน ทั้งลึกลับ ตลกร้าย และอบอุ่นหัวใจ จากนักเขียนเบสต์เซลเลอร์เหนือมาตรฐาน ที่จะทำให้คุณรู้ซึ้งว่า ... เรื่องสั้นก็ยังต้องเป็น ‘เคโงะ’  ดื่มให้แก่ดวงตาของเธอ: ชายหนุ่มตกหลุมรักหญิงสาวปริศนาที่ซ่อนดวงตาไว้ใต้คอนแทกต์เลนส์บิ๊กอาย และเหตุการณ์ไม่คาดฝันก็เกิดขึ้นในวินาทีที่เธอเผยดวงตาที่แท้จริงให้เขาเห็น  ปาฏิหาริย์แซฟไฟร์: เมื่อเด็กหญิ            ...more,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585402634l/52761352._SX318_.jpg,"Keigo Higashino, เมธี ธรรมพิภพ (Translator)"
74,怪笑小説,3.69,116 ratings,6 reviews,怪笑．毒笑．黑笑 東野流的黑色幽默  施展關西搞笑天性與推理作家思路 揉合嚴謹理科背景與細膩社會觀察  不負大神名號之文末精采大逆轉 要YOU邊看邊怪笑的短篇九連發！ ＊收錄東野圭吾珍貴後記！  下班電車內的寫實卡位大作戰、花光老人年金也要追星的師奶、急倒先屍的白金v.s.黑丘社區、漂流無人島的超級相撲轉播員etc.  因為醜陋，更要笑得美好；因為恐怖，更要笑得無畏；因為黑暗，更要笑得燦爛啊哈哈……  〈積鬱電車〉 擁擠電車上，各種氣味、聲音、情緒交錯，且看狹小空間的血淋淋真心話大亂鬥！  〈追星婆婆〉 婆婆七十歲，「杉帥」粉絲歷兩年，花光畢生積蓄追星，這天終於要當面獻花給杉帥……  〈一徹老爹〉 老爹無論如何都想讓兒子當上職棒選手，三歲便開始魔鬼訓練，兒子真能站上夢幻的投手丘嗎？  〈逆轉同窗會〉 由一群老師發起，邀請                                      ...more,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1300014219l/10781101.jpg,"Keigo Higashino, 東野圭吾, 林佩瑾 (Translator)"
75,Paradox 13,3.38,240 ratings,40 reviews,"Debido al influjo sobre la Tierra de un agujero negro, el 13 de marzo, a las 13 horas, 13 minutos y 13 segundos se producirá un fenómeno denominado P-13.  Las medidas del gobierno para afrontarlo se estudian en el más absoluto secreto. Ni siquiera los científicos saben exactamente en qué consistirá dicho fenómeno y sus consecuencias: los departamentos que se ocupan del asunt             ...more",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1507389369l/36369337._SX318_.jpg,Keigo Higashino
76,ลาปลาซ ตอนพิเศษ,3.86,92 ratings,12 reviews,เด็กสาวสวมหมวกไหมพรมสีชมพูปรากฏตัวขึ้น ที่ห้องวิจัยของมหาวิทยาลัยโฮกุเรียวโดยไม่มีใครคาดคิด  เธอคาดการณ์ปรากฏการณ์ทางธรรมชาติได้ราวกับรู้ล่วงหน้า ไม่ว่าจะเป็นการไหลของกระแสน้ำหรือทิศทางลม... แม่นยำในระดับที่เครื่องมือวิทยาศาสตร์ยังทำไม่ได้  ดูเหมือนเธอจะสามารถอ่านอนาคต และ “ควบคุมธรรมชาติ” ได้อย่างไม่น่าเชื่อ  เด็กสาวผู้มีพลังพิเศษ... เธอคือใครกันแน่?,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1601910011l/55567052._SX318_.jpg,"Keigo Higashino, อภิญญา เตชะบุญไพศาล (Translator)"
77,คุณป้าซานต้า,3.86,92 ratings,28 reviews,ทำไมทุกคนถึงคิดเสมอว่าซานต้าต้องเป็นผู้ชาย?!  วันหนึ่งก่อนวันคริสต์มาสอีฟจะมาถึง ในกระท่อมสีแดง ณ เมืองเล็กๆ ของฟินแลนด์ที่สมาคมซานต้าตั้งอยู่ ผู้แทนซานต้าจากทั่วทุกมุมโลกได้มาพบกันเพื่อประชุมซานตาคลอสตามปกติ  ซานต้าแห่งสหรัฐอเมริกากำลังจะเกษียณอายุ การคัดเลือกผู้สืบทอดจึงเริ่มขึ้น การถกเถียงเสียงดังจอแจเป็นระยะ  เมื่อเวลาสำคัญมาถึงทุกคนที่ต้องร้องฮู้ระคนแปลกใจที่ได้เห็นทายาทซ        ...more,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1640397135l/59925746._SX318_.jpg,"Keigo Higashino, อลีน เฉลิมชัยกิจ (translator)"
78,Vụ án mạng ở nhà khách núi Hakuba,3.59,421 ratings,81 reviews,"Mùa đông một năm trước, người anh trai tên Koichi đã tự sát, để lại một tấm bưu thiếp với câu hỏi: “Mẹ Maria về nhà khi nào?”  Naoko, cô em gái đang là sinh viên đại học, vẫn luôn ôm mối hoài nghi về cái chết của anh trai. Cô cùng người bạn thân Makoto của mình đến thăm nhà khách “Mẹ Ngỗng” ở núi Hakuba thuộc tỉnh Nagano, nơi anh mình đã qua đời. Lạ lùng thay, nhà khách lại    ...more",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1611581372l/56684676.jpg,"Keigo Higashino, Kuroi Neko (Translator )"
80,幻夜 上,3.98,60 ratings,1 review,就算與妳共度的每個夜晚都是幻夢， 我願為妳化身為影，至死方休。  是什麼樣的過去，造就了她的魔性？ 是什麼樣的幻影，操弄著他的靈魂？ 一場世紀大地震再次揭開白夜的序幕。 從暴露了人性的那一刻開始，未來已被決定， 剩下的人生只是在空幻的夜裡， 不擇手段，活下去……,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1284826553l/9336463.jpg,"Keigo Higashino, 東野圭吾, 劉姿君 (Translator)"
81,夜明けの街で,3.39,207 ratings,33 reviews,不倫する奴なんて馬鹿だと思っていた。ところが僕はその台詞を自分に対して発しなければならなくなる―。建設会社に勤める渡部は、派遣社員の仲西秋葉と不倫の恋に墜ちた。2人の仲は急速に深まり、渡部は彼女が抱える複雑な事情を知ることになる。15年前、父親の愛人が殺される事件が起こり、秋葉はその容疑者とされているのだ。彼女は真犯人なのか?渡部の心は揺れ動く。まもなく事件は時効を迎えようとしていた…。,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360326867l/9092163.jpg,"Keigo Higashino, 東野 圭吾"
82,ガリレオの苦悩 [Garireo no Kunō],3.84,303 ratings,33 reviews,湯川の頭脳に挑戦してくる犯人たち。科学を殺人の道具に使う人間は許さない―絶対に。,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360325967l/5127679.jpg,"Keigo Higashino, 東野 圭吾"
83,どちらかが彼女を殺した [Dochiraka ga kanojo o koroshita],3.82,309 ratings,47 reviews,最愛の妹が偽装を施され殺害された。愛知県警豊橋署に勤務する兄・和泉康正は独自の“現場検証”の結果、容疑者を二人に絞り込む。一人は妹の親友。もう一人は、かつての恋人。妹の復讐に燃え真犯人に肉迫する兄、その前に立ちはだかる練馬署の加賀刑事。殺したのは男か?女か?究極の「推理」小説。,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381253294l/1995986.jpg,"Keigo Higashino, 東野 圭吾"
84,宿命 [Shukumei],3.75,271 ratings,33 reviews,高校時代の初恋の女性と心ならずも別れなければならなかった男は、苦闘の青春を過ごした後、警察官となった。男の前に10年ぶりに現れたのは学生時代のライバルだった男で、奇しくも初恋の女の夫となっていた。刑事と容疑者、幼なじみの2人が宿命の対決を果すとき、余りにも皮肉で感動的な結末が用意される。,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381249945l/1995982.jpg,"Keigo Higashino, 東野 圭吾"
85,平行世界爱情故事,3.85,355 ratings,40 reviews,เรื่องราวของทากาชิที่หลงรักมายุโกะ หญิงสาวผู้โดยสารรถไฟสายคู่ขนานกับที่เขาขึ้นเป็นประจำ วันหนึ่งเขามีโอกาสรู้จักกับเธอ แต่ในฐานะคนรักของโทโมฮิโกะ เพื่อนสนิท ทว่าเช้าวันหนึ่งเมื่อทากาชิลืมตาตื่นขึ้นเขากลับพบว่ามายุโกะคือคนรักของเขา และโทโมฮิโกะหายตัวไปต่างประเทศ บางเสี้ยงของความทรงจำเตือนทากาชิว่าเกิดเหตุการณ์ผิดปกติขึ้นแล้ว ทากาชิจึงตัดสินใจค้นหา “อดีต” ของเขาว่าอะไรกันแน่ ...more,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1607813341l/56262796._SX318_.jpg,"Keigo Higashino, 东野圭吾"
86,麒麟の翼 [kirin no tsubasa],4.02,375 ratings,63 reviews,私たち、お父さんのこと何も知らない」。胸を刺された男性が日本橋の上で息絶えた。瀕死の状態でそこまで移動した理由を探る加賀恭一郎は、被害者が「七福神巡り」をしていたことを突き止める。家族はその目的に心当たりがない。だが刑事の一言で、ある人物の心に変化が生まれる。父の命懸けの決意とは。,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364850983l/10339938.jpg,"Keigo Higashino, 東野 圭吾"
87,仮面山荘殺人事件 [Kamen sansō satsujin jiken],3.83,348 ratings,44 reviews,八人の男女が集まる山荘に、逃亡中の銀行強盗が侵入した。外部との連絡を断たれた八人は脱出を試みるが、ことごとく失敗に終わる。恐怖と緊張が高まる中、ついに一人が殺される。だが状況から考えて、犯人は強盗たちではありえなかった。七人の男女は互いに疑心暗鬼にかられ、パニックに陥っていった…。,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381255886l/1996014.jpg,"Keigo Higashino, 東野 圭吾"
88,东野圭吾的最后致意,3.32,41 ratings,1 review,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386254262l/19207872.jpg,"Keigo Higashino, 东野圭吾"
89,ดื่มให้แก่ดวงตาของเธอ,3.87,259 ratings,46 reviews,รวม 9 เรื่องสั้นหักมุมที่ดีที่สุดหลากหลายสีสัน ทั้งลึกลับ ตลกร้าย และอบอุ่นหัวใจ จากนักเขียนเบสต์เซลเลอร์เหนือมาตรฐาน ที่จะทำให้คุณรู้ซึ้งว่า ... เรื่องสั้นก็ยังต้องเป็น ‘เคโงะ’  ดื่มให้แก่ดวงตาของเธอ: ชายหนุ่มตกหลุมรักหญิงสาวปริศนาที่ซ่อนดวงตาไว้ใต้คอนแทกต์เลนส์บิ๊กอาย และเหตุการณ์ไม่คาดฝันก็เกิดขึ้นในวินาทีที่เธอเผยดวงตาที่แท้จริงให้เขาเห็น  ปาฏิหาริย์แซฟไฟร์: เมื่อเด็กหญิ            ...more,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585402634l/52761352._SX318_.jpg,"Keigo Higashino, เมธี ธรรมพิภพ (Translator)"
90,怪笑小説,3.69,116 ratings,6 reviews,怪笑．毒笑．黑笑 東野流的黑色幽默  施展關西搞笑天性與推理作家思路 揉合嚴謹理科背景與細膩社會觀察  不負大神名號之文末精采大逆轉 要YOU邊看邊怪笑的短篇九連發！ ＊收錄東野圭吾珍貴後記！  下班電車內的寫實卡位大作戰、花光老人年金也要追星的師奶、急倒先屍的白金v.s.黑丘社區、漂流無人島的超級相撲轉播員etc.  因為醜陋，更要笑得美好；因為恐怖，更要笑得無畏；因為黑暗，更要笑得燦爛啊哈哈……  〈積鬱電車〉 擁擠電車上，各種氣味、聲音、情緒交錯，且看狹小空間的血淋淋真心話大亂鬥！  〈追星婆婆〉 婆婆七十歲，「杉帥」粉絲歷兩年，花光畢生積蓄追星，這天終於要當面獻花給杉帥……  〈一徹老爹〉 老爹無論如何都想讓兒子當上職棒選手，三歲便開始魔鬼訓練，兒子真能站上夢幻的投手丘嗎？  〈逆轉同窗會〉 由一群老師發起，邀請                                      ...more,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1300014219l/10781101.jpg,"Keigo Higashino, 東野圭吾, 林佩瑾 (Translator)"
91,Paradox 13,3.38,240 ratings,40 reviews,"Debido al influjo sobre la Tierra de un agujero negro, el 13 de marzo, a las 13 horas, 13 minutos y 13 segundos se producirá un fenómeno denominado P-13.  Las medidas del gobierno para afrontarlo se estudian en el más absoluto secreto. Ni siquiera los científicos saben exactamente en qué consistirá dicho fenómeno y sus consecuencias: los departamentos que se ocupan del asunt             ...more",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1507389369l/36369337._SX318_.jpg,Keigo Higashino
